Date,Open,High,Low,Close,Start Date,End Date,Pattern
2022-12-12,3.46,3.46,3.405,3.405,-1,-1,0
2022-12-13,3.46,3.46,3.35,3.35,-1,-1,0
2022-12-14,3.35,3.42,3.32,3.34,-1,-1,0
2022-12-15,3.35,3.44,3.32,3.325,-1,-1,0
2022-12-16,3.325,3.44,3.315,3.44,-1,-1,0
2022-12-19,3.4,3.42,3.35,3.4,-1,-1,0
2022-12-20,3.35,3.35,3.285,3.295,-1,-1,0
2022-12-21,3.3,3.435,3.3,3.33,-1,-1,0
2022-12-22,3.32,3.4,3.275,3.3,-1,-1,0
2022-12-23,3.435,3.435,3.29,3.395,-1,-1,0
2022-12-27,3.385,3.4,3.335,3.4,-1,-1,0
2022-12-28,3.34,3.43,3.31,3.35,-1,-1,0
2022-12-29,3.4,3.4,3.31,3.39,-1,-1,0
2022-12-30,3.39,3.45,3.32,3.445,-1,-1,0
2023-01-02,3.45,3.68,3.42,3.54,-1,-1,0
2023-01-03,3.52,3.55,3.44,3.5,-1,-1,0
2023-01-04,3.5,3.605,3.47,3.47,-1,-1,0
2023-01-05,3.59,3.62,3.55,3.62,-1,-1,0
2023-01-09,3.62,3.62,3.595,3.595,-1,-1,0
2023-01-10,3.595,3.62,3.48,3.615,-1,-1,0
2023-01-11,3.55,3.55,3.48,3.53,-1,-1,0
2023-01-12,3.53,3.6,3.48,3.58,-1,-1,0
2023-01-13,3.57,3.62,3.445,3.615,-1,-1,0
2023-01-16,3.52,3.58,3.43,3.56,-1,-1,0
2023-01-17,3.555,3.61,3.31,3.395,-1,-1,0
2023-01-18,3.395,3.4,3.35,3.35,-1,-1,0
2023-01-19,3.35,3.4,3.21,3.21,-1,-1,0
2023-01-20,3.395,3.4,3.27,3.29,-1,-1,0
2023-01-23,3.29,3.39,3.18,3.18,-1,-1,0
2023-01-24,3.15,3.28,3.15,3.23,-1,-1,0
2023-01-25,3.2,3.29,3.2,3.25,-1,-1,0
2023-01-26,3.25,3.45,3.2,3.27,-1,-1,0
2023-01-27,3.435,3.46,3.3,3.35,-1,-1,0
2023-01-30,3.38,3.38,3.315,3.37,-1,-1,0
2023-01-31,3.315,3.37,3.315,3.37,-1,-1,0
2023-02-01,3.315,3.37,3.22,3.365,-1,-1,0
2023-02-02,3.365,3.45,3.265,3.34,-1,-1,0
2023-02-03,3.34,3.38,3.28,3.345,-1,-1,0
2023-02-06,3.26,3.355,3.26,3.26,-1,-1,0
2023-02-07,3.225,3.345,3.225,3.345,-1,-1,0
2023-02-08,3.3,3.3,3.22,3.265,-1,-1,0
2023-02-09,3.265,3.335,3.22,3.3,-1,-1,0
2023-02-10,3.315,3.315,3.12,3.245,-1,-1,0
2023-02-13,3.26,3.42,3.17,3.415,-1,-1,0
2023-02-14,3.27,3.3,3.17,3.24,-1,-1,0
2023-02-15,3.19,3.2,3.105,3.115,-1,-1,0
2023-02-16,3.12,3.27,3.12,3.15,-1,-1,0
2023-02-17,3.23,3.23,3.23,3.23,-1,-1,0
2023-02-20,3.265,3.29,3.2,3.275,-1,-1,0
2023-02-21,3.265,3.285,3.13,3.13,-1,-1,0
2023-02-22,3.13,3.24,3.13,3.23,-1,-1,0
2023-02-23,3.23,3.23,3.215,3.215,-1,-1,0
2023-02-24,3.215,3.225,3.15,3.15,-1,-1,0
2023-02-27,3.16,3.335,3.12,3.33,-1,-1,0
2023-02-28,3.33,3.345,3.32,3.32,-1,-1,0
2023-03-01,3.32,3.35,3.155,3.345,-1,-1,0
2023-03-02,3.34,3.34,3.17,3.24,-1,-1,0
2023-03-03,3.23,3.32,3.23,3.25,-1,-1,0
