Date,Open,High,Low,Close,Start Date,End Date,Pattern
2023-06-19,32.1,32.4,32.0,32.4,-1,-1,0
2023-06-20,32.5,32.5,31.6,32.0,-1,-1,0
2023-06-21,32.0,32.0,31.5,32.0,-1,-1,0
2023-06-22,32.0,32.0,30.8,30.8,-1,-1,0
2023-06-23,30.9,30.9,29.0,30.7,-1,-1,0
2023-06-26,30.5,30.5,29.8,30.0,-1,-1,0
2023-06-27,30.0,30.2,29.6,30.2,-1,-1,0
2023-06-28,29.7,30.2,29.6,30.0,-1,-1,0
2023-06-29,30.0,30.0,29.6,30.0,-1,-1,0
2023-06-30,30.0,30.0,29.2,29.8,-1,-1,0
2023-07-03,30.0,30.9,30.0,30.9,-1,-1,0
2023-07-04,30.3,30.9,30.2,30.9,-1,-1,0
2023-07-05,30.9,30.9,30.2,30.9,-1,-1,0
2023-07-06,30.2,30.2,29.6,30.0,-1,-1,0
2023-07-07,29.5,30.7,28.7,29.8,-1,-1,0
2023-07-10,30.0,30.3,29.7,30.3,-1,-1,0
2023-07-11,31.0,31.5,29.6,30.5,-1,-1,0
2023-07-12,30.0,30.8,29.8,30.8,-1,-1,0
2023-07-13,30.0,32.7,29.9,32.5,-1,-1,0
2023-07-14,32.6,33.7,32.6,33.1,-1,-1,0
2023-07-17,33.1,35.0,33.1,34.7,-1,-1,0
2023-07-18,34.7,38.2,34.7,37.7,-1,-1,0
2023-07-19,40.0,40.0,38.0,39.0,-1,-1,0
2023-07-20,38.2,38.2,36.7,37.4,-1,-1,0
2023-07-21,37.4,41.1,37.1,41.1,-1,-1,0
2023-07-24,42.1,42.4,39.2,40.3,-1,-1,0
2023-07-25,40.0,42.1,39.6,40.8,-1,-1,0
2023-07-26,39.9,40.4,38.8,39.5,-1,-1,0
2023-07-27,38.8,39.6,38.5,39.5,-1,-1,0
2023-07-28,39.8,42.0,39.5,42.0,-1,-1,0
2023-07-31,42.0,42.2,40.8,42.2,-1,-1,0
2023-08-01,42.3,42.4,41.1,41.5,-1,-1,0
2023-08-02,41.6,42.2,39.7,40.2,-1,-1,0
2023-08-03,40.0,40.0,38.3,39.2,-1,-1,0
2023-08-04,38.6,41.1,38.6,40.0,-1,-1,0
2023-08-07,40.0,40.0,39.3,39.9,-1,-1,0
2023-08-08,39.8,39.8,39.0,39.6,-1,-1,0
2023-08-09,39.6,39.9,39.6,39.9,-1,-1,0
2023-08-10,39.9,40.5,39.7,40.2,-1,-1,0
2023-08-11,40.2,40.4,39.8,39.8,-1,-1,0
2023-08-14,40.0,40.0,39.4,39.8,-1,-1,0
2023-08-16,39.5,39.5,38.4,39.0,-1,-1,0
2023-08-17,39.0,39.2,38.5,38.7,-1,-1,0
2023-08-18,39.0,39.4,38.5,39.0,-1,-1,0
2023-08-21,38.4,39.2,37.8,39.0,-1,-1,0
2023-08-22,39.0,39.3,38.0,39.3,-1,-1,0
2023-08-23,38.1,39.4,37.6,39.4,-1,-1,0
2023-08-24,39.1,39.1,38.0,38.5,-1,-1,0
2023-08-25,38.6,38.9,38.0,38.9,-1,-1,0
2023-08-28,38.0,39.0,38.0,39.0,-1,-1,0
2023-08-29,39.0,39.0,38.8,38.8,-1,-1,0
2023-08-30,38.1,38.8,38.0,38.8,-1,-1,0
2023-08-31,37.7,38.8,37.4,38.7,-1,-1,0
