Date,Open,High,Low,Close,Start Date,End Date,Pattern
2022-06-20,52.52,54.0,52.28,52.3,-1,-1,0
2022-06-21,52.5,55.28,52.4,53.5,-1,-1,0
2022-06-22,53.5,54.1,51.7,51.84,-1,-1,0
2022-06-23,52.5,52.86,50.1,50.3,-1,-1,0
2022-06-24,51.18,52.8,50.24,52.26,-1,-1,0
2022-06-27,52.02,54.4,52.0,53.68,-1,-1,0
2022-06-28,54.5,54.5,53.04,54.08,-1,-1,0
2022-06-29,53.3,60.0,53.0,58.7,-1,-1,0
2022-06-30,59.0,59.9,56.54,59.28,-1,-1,0
2022-07-01,59.7,65.5,58.6,63.76,-1,-1,0
2022-07-04,64.0,64.78,59.24,63.58,-1,-1,0
2022-07-05,63.58,64.68,59.34,61.34,-1,-1,0
2022-07-06,61.92,74.58,61.5,73.7,-1,-1,0
2022-07-07,73.7,79.54,70.6,75.0,-1,-1,0
2022-07-08,74.5,76.66,71.8,74.6,-1,-1,0
2022-07-11,74.56,86.2,73.42,83.28,-1,-1,0
2022-07-12,83.54,87.9,77.4,79.0,-1,-1,0
2022-07-13,79.0,83.4,77.02,80.36,-1,-1,0
2022-07-14,80.36,81.36,74.66,75.3,-1,-1,0
2022-07-15,75.3,76.8,73.2,74.8,-1,-1,0
2022-07-18,75.84,76.76,68.42,69.0,-1,-1,0
2022-07-19,69.0,73.96,68.62,72.0,-1,-1,0
2022-07-20,69.0,70.98,66.18,68.36,-1,-1,0
2022-07-21,68.0,72.9,67.48,69.5,-1,-1,0
2022-07-22,69.0,70.0,67.54,67.66,-1,-1,0
2022-07-25,67.36,67.5,63.0,63.0,-1,-1,0
2022-07-26,63.0,64.0,60.4,60.5,-1,-1,0
2022-07-27,60.12,62.96,58.04,58.9,-1,-1,0
2022-07-28,58.52,61.7,58.52,60.48,-1,-1,0
2022-07-29,60.88,66.76,59.6,64.96,-1,-1,0
2022-08-01,64.98,66.58,63.5,64.66,-1,-1,0
2022-08-02,64.0,64.0,61.3,61.3,-1,-1,0
2022-08-03,61.2,62.6,60.68,62.5,-1,-1,0
2022-08-04,62.5,63.4,61.02,61.5,-1,-1,0
2022-08-05,61.96,62.34,59.7,60.7,-1,-1,0
2022-08-08,61.0,61.0,58.56,59.5,-1,-1,0
2022-08-09,59.5,60.74,58.6,58.6,-1,-1,0
2022-08-10,59.0,61.7,58.54,60.7,-1,-1,0
2022-08-11,61.0,61.7,60.04,60.2,-1,-1,0
2022-08-12,60.24,60.4,59.4,59.54,-1,-1,0
2022-08-16,59.58,61.4,58.5,61.18,-1,-1,0
2022-08-17,61.18,61.5,58.8,60.12,-1,-1,0
2022-08-18,60.12,60.36,58.8,60.0,-1,-1,0
2022-08-19,59.3,60.3,59.02,59.02,-1,-1,0
2022-08-22,58.74,59.76,58.1,58.58,-1,-1,0
2022-08-23,58.1,59.38,58.1,58.7,-1,-1,0
2022-08-24,58.5,58.76,56.3,57.3,-1,-1,0
2022-08-25,56.82,58.82,56.6,57.36,-1,-1,0
2022-08-26,56.88,57.3,54.54,55.3,-1,-1,0
2022-08-29,54.94,54.98,52.92,53.44,-1,-1,0
2022-08-30,53.98,54.92,52.5,52.5,-1,-1,0
2022-08-31,53.0,53.78,52.14,52.3,-1,-1,0
2022-09-01,52.3,52.92,49.58,50.62,-1,-1,0
2022-09-02,53.0,53.1,50.42,52.08,-1,-1,0
2022-09-05,52.3,54.5,51.56,53.3,-1,-1,0
2022-09-06,53.28,53.28,49.52,50.0,-1,-1,0
2022-09-07,50.0,50.74,46.5,47.5,-1,-1,0
2022-09-08,48.3,48.96,45.96,46.05,-1,-1,0
2022-09-09,46.19,48.86,46.19,48.3,-1,-1,0
2022-09-12,48.3,51.5,47.6,49.29,-1,-1,0
2022-09-13,49.28,49.64,46.88,47.53,-1,-1,0
2022-09-14,46.65,48.44,46.5,47.51,-1,-1,0
2022-09-15,48.48,48.48,46.79,46.82,-1,-1,0
2022-09-16,46.8,46.8,45.1,45.88,-1,-1,0
2022-09-19,46.0,46.5,45.4,45.4,-1,-1,0
2022-09-20,46.0,46.5,45.1,45.15,-1,-1,0
2022-09-21,45.15,50.02,45.15,50.02,-1,-1,0
