Date,Open,High,Low,Close,Start Date,End Date,Pattern
2022-09-30,12.36,12.96,12.1,12.96,-1,-1,0
2022-10-03,12.44,12.5,12.22,12.5,-1,-1,0
2022-10-04,12.52,12.8,12.52,12.56,-1,-1,0
2022-10-05,12.3,12.8,12.3,12.8,-1,-1,0
2022-10-06,12.8,13.46,12.42,13.46,-1,-1,0
2022-10-07,13.44,13.84,13.2,13.84,-1,-1,0
2022-10-10,13.88,13.88,13.52,13.7,-1,-1,0
2022-10-11,13.86,13.86,13.32,13.7,-1,-1,0
2022-10-12,13.7,13.7,13.4,13.4,-1,-1,0
2022-10-13,13.2,13.66,13.0,13.0,-1,-1,0
2022-10-14,13.22,13.56,13.22,13.5,-1,-1,0
2022-10-17,13.22,13.22,13.04,13.04,-1,-1,0
2022-10-18,13.04,13.4,13.04,13.36,-1,-1,0
2022-10-19,13.3,13.3,13.3,13.3,-1,-1,0
2022-10-20,13.1,13.28,13.1,13.28,-1,-1,0
2022-10-21,13.1,13.2,12.9,13.1,-1,-1,0
2022-10-24,12.84,13.38,12.84,13.38,-1,-1,0
2022-10-25,13.44,13.44,13.04,13.2,-1,-1,0
2022-10-26,13.2,13.26,13.12,13.14,-1,-1,0
2022-10-27,13.2,14.0,13.2,14.0,-1,-1,0
2022-10-28,13.9,14.98,13.9,14.98,-1,-1,0
2022-10-31,14.82,15.4,14.82,15.26,-1,-1,0
2022-11-02,15.26,15.26,14.6,15.0,-1,-1,0
2022-11-03,15.0,15.26,14.62,15.26,-1,-1,0
2022-11-04,15.26,15.38,14.66,14.66,-1,-1,0
2022-11-07,15.0,15.0,14.54,14.78,-1,-1,0
2022-11-08,14.8,14.92,14.56,14.86,-1,-1,0
2022-11-09,14.9,14.92,14.62,14.66,-1,-1,0
2022-11-10,14.7,15.06,14.66,14.84,-1,-1,0
2022-11-14,15.2,15.4,14.78,14.98,-1,-1,0
2022-11-15,14.84,14.98,14.82,14.94,-1,-1,0
2022-11-16,14.8,15.16,14.7,14.96,-1,-1,0
2022-11-17,14.78,14.86,14.58,14.7,-1,-1,0
2022-11-18,14.6,14.76,14.32,14.76,-1,-1,0
2022-11-21,14.76,14.76,14.5,14.5,-1,-1,0
2022-11-22,14.4,14.8,14.4,14.54,-1,-1,0
2022-11-23,14.76,14.8,14.58,14.8,-1,-1,0
2022-11-24,14.8,14.84,14.7,14.78,-1,-1,0
2022-11-25,14.72,14.94,14.18,14.72,-1,-1,0
2022-11-28,14.42,14.76,14.42,14.76,-1,-1,0
2022-11-29,14.7,14.7,14.56,14.56,-1,-1,0
2022-11-30,14.52,14.78,14.36,14.68,-1,-1,0
2022-12-01,14.7,14.7,14.38,14.7,-1,-1,0
2022-12-02,14.6,14.66,14.46,14.62,-1,-1,0
2022-12-05,14.7,14.7,14.48,14.5,-1,-1,0
2022-12-06,14.5,14.64,14.46,14.48,-1,-1,0
2022-12-07,14.48,14.64,14.44,14.64,-1,-1,0
2022-12-08,14.48,14.7,14.48,14.58,-1,-1,0
2022-12-09,14.56,14.66,14.46,14.5,-1,-1,0
2022-12-12,14.3,14.6,14.3,14.4,-1,-1,0
2022-12-13,14.38,14.56,14.3,14.36,-1,-1,0
2022-12-14,14.48,14.5,14.24,14.32,-1,-1,0
2022-12-15,14.4,14.4,14.2,14.2,-1,-1,0
2022-12-16,14.2,14.2,14.0,14.2,-1,-1,0
2022-12-19,14.02,14.18,13.7,13.8,-1,-1,0
2022-12-20,13.9,13.9,13.5,13.5,-1,-1,0
2022-12-21,13.6,13.7,13.3,13.3,-1,-1,0
2022-12-22,13.4,13.46,13.2,13.32,-1,-1,0
2022-12-23,13.4,13.7,13.32,13.68,-1,-1,0
2022-12-27,13.68,13.68,13.3,13.34,-1,-1,0
2022-12-28,13.34,13.36,13.06,13.34,-1,-1,0
2022-12-29,13.38,13.7,13.36,13.62,-1,-1,0
2022-12-30,13.38,13.7,13.38,13.68,-1,-1,0
