Date,Open,High,Low,Close,Start Date,End Date,Pattern
2022-09-23,6.76,6.76,6.1,6.46,-1,-1,0
2022-09-26,6.08,6.28,5.8,6.0,-1,-1,0
2022-09-27,6.0,6.16,5.9,6.16,-1,-1,0
2022-09-28,6.0,6.0,5.98,5.98,-1,-1,0
2022-09-29,6.0,6.16,5.8,5.96,-1,-1,0
2022-09-30,5.72,5.98,5.72,5.9,-1,-1,0
2022-10-03,5.98,5.98,5.44,5.56,-1,-1,0
2022-10-04,5.58,5.58,5.38,5.48,-1,-1,0
2022-10-05,5.4,5.48,5.4,5.48,-1,-1,0
2022-10-06,5.44,5.44,5.28,5.4,-1,-1,0
2022-10-07,5.4,5.5,5.12,5.34,-1,-1,0
2022-10-10,5.3,5.46,5.1,5.1,-1,-1,0
2022-10-11,5.4,5.4,5.0,5.16,-1,-1,0
2022-10-12,5.16,5.16,5.0,5.1,-1,-1,0
2022-10-13,4.9,4.99,4.84,4.99,-1,-1,0
2022-10-14,5.0,5.26,4.79,5.26,-1,-1,0
2022-10-17,5.26,5.26,5.18,5.2,-1,-1,0
2022-10-18,5.2,5.24,5.12,5.22,-1,-1,0
2022-10-19,5.24,5.26,5.2,5.26,-1,-1,0
2022-10-20,5.24,5.46,5.24,5.46,-1,-1,0
2022-10-21,5.38,5.38,4.98,5.1,-1,-1,0
2022-10-24,5.08,5.08,4.81,4.85,-1,-1,0
2022-10-25,4.85,5.04,4.8,4.8,-1,-1,0
2022-10-26,4.8,4.95,4.59,4.95,-1,-1,0
2022-10-27,5.08,5.08,4.85,5.06,-1,-1,0
2022-10-28,5.06,5.06,5.0,5.02,-1,-1,0
2022-10-31,5.06,5.3,5.04,5.28,-1,-1,0
2022-11-02,5.26,5.54,5.26,5.4,-1,-1,0
2022-11-03,5.48,5.8,5.3,5.8,-1,-1,0
2022-11-04,5.8,5.8,5.56,5.7,-1,-1,0
2022-11-07,5.8,5.8,5.7,5.8,-1,-1,0
2022-11-08,5.74,5.76,5.44,5.76,-1,-1,0
2022-11-09,5.78,5.78,5.38,5.56,-1,-1,0
2022-11-10,5.6,5.6,5.4,5.42,-1,-1,0
2022-11-14,5.54,5.54,5.3,5.5,-1,-1,0
2022-11-15,5.56,5.6,5.46,5.6,-1,-1,0
2022-11-16,5.6,5.6,5.32,5.52,-1,-1,0
2022-11-17,5.6,5.8,5.6,5.6,-1,-1,0
2022-11-18,5.8,5.8,5.52,5.74,-1,-1,0
2022-11-21,5.74,5.78,5.68,5.76,-1,-1,0
2022-11-22,5.76,5.76,5.6,5.7,-1,-1,0
2022-11-23,5.7,5.78,5.62,5.72,-1,-1,0
2022-11-24,5.78,5.9,5.64,5.66,-1,-1,0
2022-11-25,5.66,6.0,5.6,5.8,-1,-1,0
2022-11-28,5.8,5.8,5.24,5.3,-1,-1,0
2022-11-29,4.9,5.34,4.9,5.34,-1,-1,0
2022-11-30,5.46,5.8,5.38,5.8,-1,-1,0
2022-12-01,5.76,5.8,5.52,5.74,-1,-1,0
2022-12-02,5.76,6.26,5.74,6.06,-1,-1,0
2022-12-05,6.24,6.24,5.8,5.92,-1,-1,0
2022-12-06,5.98,6.12,5.8,5.8,-1,-1,0
2022-12-07,5.8,5.8,5.68,5.7,-1,-1,0
2022-12-08,5.68,6.02,5.68,5.9,-1,-1,0
2022-12-09,5.88,5.88,5.7,5.84,-1,-1,0
2022-12-12,6.0,6.0,5.76,5.86,-1,-1,0
2022-12-13,5.86,5.94,5.5,5.62,-1,-1,0
2022-12-14,5.62,5.8,5.62,5.66,-1,-1,0
2022-12-15,5.88,5.88,5.66,5.74,-1,-1,0
