Date,Open,High,Low,Close,Start Date,End Date,Pattern
2022-04-19,100.2,102.0,98.3,102.0,-1,-1,0
2022-04-20,102.0,103.2,101.4,102.0,-1,-1,0
2022-04-21,102.0,103.2,100.6,102.6,-1,-1,0
2022-04-22,102.0,103.0,100.0,102.0,-1,-1,0
2022-04-25,100.6,100.8,93.3,93.3,-1,-1,0
2022-04-26,94.3,97.2,90.1,90.1,-1,-1,0
2022-04-27,91.1,92.7,90.3,91.8,-1,-1,0
2022-04-28,92.0,95.7,92.0,93.4,-1,-1,0
2022-04-29,95.9,96.0,93.6,95.0,-1,-1,0
2022-05-02,94.7,94.8,91.2,93.0,-1,-1,0
2022-05-04,93.0,96.0,93.0,95.0,-1,-1,0
2022-05-05,95.6,97.8,93.0,94.7,-1,-1,0
2022-05-06,92.5,95.0,90.4,95.0,-1,-1,0
2022-05-09,94.8,94.8,91.4,93.0,-1,-1,0
2022-05-10,92.5,95.1,92.1,94.0,-1,-1,0
2022-05-11,95.0,95.0,91.0,91.5,-1,-1,0
2022-05-12,91.5,94.0,89.9,94.0,-1,-1,0
2022-05-13,94.3,94.3,92.0,93.1,-1,-1,0
2022-05-16,94.0,97.4,92.0,94.0,-1,-1,0
2022-05-17,92.5,95.2,91.6,92.0,-1,-1,0
2022-05-18,92.7,93.0,88.1,88.8,-1,-1,0
2022-05-19,88.8,89.8,86.8,89.2,-1,-1,0
2022-05-20,89.2,91.4,86.9,88.1,-1,-1,0
2022-05-23,88.1,88.6,86.1,87.0,-1,-1,0
2022-05-24,86.2,89.4,85.3,89.4,-1,-1,0
2022-05-25,89.0,89.0,84.1,84.2,-1,-1,0
2022-05-26,84.5,85.9,83.1,85.0,-1,-1,0
2022-05-27,86.9,87.3,86.0,86.1,-1,-1,0
2022-05-30,88.0,88.8,86.7,88.8,-1,-1,0
2022-05-31,88.0,93.5,87.1,93.5,-1,-1,0
2022-06-01,92.6,94.1,90.1,92.0,-1,-1,0
2022-06-02,92.0,94.5,91.3,93.5,-1,-1,0
2022-06-03,94.5,97.8,94.0,96.0,-1,-1,0
2022-06-06,96.0,96.0,92.3,94.5,-1,-1,0
2022-06-07,93.5,94.6,93.3,94.0,-1,-1,0
2022-06-08,95.0,95.1,93.8,94.2,-1,-1,0
2022-06-09,94.2,96.5,93.6,95.0,-1,-1,0
2022-06-10,95.0,95.0,92.0,94.0,-1,-1,0
2022-06-13,92.5,92.5,89.4,91.5,-1,-1,0
2022-06-14,91.0,91.5,86.0,87.0,-1,-1,0
2022-06-15,87.5,88.0,85.5,87.4,-1,-1,0
2022-06-17,87.8,87.8,81.5,81.5,-1,-1,0
2022-06-20,84.0,92.0,83.5,87.0,-1,-1,0
2022-06-21,88.2,92.3,88.2,91.1,-1,-1,0
2022-06-22,90.5,94.8,88.6,94.5,-1,-1,0
2022-06-23,97.0,97.0,94.0,96.8,-1,-1,0
2022-06-24,96.5,97.6,95.1,95.2,-1,-1,0
2022-06-27,95.2,97.2,95.0,97.2,-1,-1,0
2022-06-28,98.0,98.0,95.0,95.5,-1,-1,0
2022-06-29,97.1,102.0,95.1,102.0,-1,-1,0
2022-06-30,102.0,102.0,95.1,98.5,-1,-1,0
2022-07-01,98.0,102.0,96.0,102.0,-1,-1,0
2022-07-04,102.0,105.0,100.4,105.0,-1,-1,0
2022-07-05,105.0,105.0,100.4,103.0,-1,-1,0
2022-07-06,100.2,101.6,100.2,101.0,-1,-1,0
2022-07-07,102.0,104.0,102.0,104.0,-1,-1,0
2022-07-08,104.0,105.0,100.4,102.0,-1,-1,0
2022-07-11,102.0,102.0,99.5,101.6,-1,-1,0
2022-07-12,101.6,101.6,97.6,100.0,-1,-1,0
2022-07-13,101.2,101.2,98.0,100.0,-1,-1,0
2022-07-14,100.0,102.0,98.2,102.0,-1,-1,0
2022-07-15,102.0,102.0,100.0,102.0,-1,-1,0
2022-07-18,100.4,101.8,99.5,99.5,-1,-1,0
2022-07-19,100.6,100.6,96.1,97.2,-1,-1,0
2022-07-20,97.2,101.2,96.3,100.0,-1,-1,0
2022-07-21,101.6,102.0,100.0,100.0,-1,-1,0
2022-07-22,101.8,102.0,101.2,101.2,-1,-1,0
2022-07-25,102.0,102.0,100.0,101.8,-1,-1,0
2022-07-26,101.8,101.8,96.0,97.2,-1,-1,0
2022-07-27,98.7,99.2,94.7,95.0,-1,-1,0
2022-07-28,95.8,98.2,95.8,97.0,-1,-1,0
2022-07-29,97.5,99.9,97.5,99.4,-1,-1,0
2022-08-01,99.9,100.8,98.4,99.0,-1,-1,0
2022-08-02,100.0,102.0,100.0,101.4,-1,-1,0
2022-08-03,101.4,102.0,100.0,101.8,-1,-1,0
2022-08-04,102.0,102.0,100.6,100.8,-1,-1,0
2022-08-05,102.0,102.0,100.0,102.0,-1,-1,0
2022-08-08,102.0,102.0,100.0,100.4,-1,-1,0
2022-08-09,100.0,101.4,100.0,100.0,-1,-1,0
2022-08-10,101.2,101.4,95.1,100.0,-1,-1,0
2022-08-11,101.0,105.0,100.0,101.0,-1,-1,0
2022-08-12,102.4,102.4,101.0,101.0,-1,-1,0
2022-08-16,101.0,109.6,101.0,109.6,-1,-1,0
2022-08-17,109.6,110.6,106.8,110.0,-1,-1,0
2022-08-18,110.0,110.4,106.8,110.2,-1,-1,0
2022-08-19,110.6,110.6,106.8,109.0,-1,-1,0
2022-08-22,109.0,109.0,102.4,103.6,-1,-1,0
2022-08-23,102.0,105.6,99.2,101.0,-1,-1,0
2022-08-24,100.0,101.8,99.0,100.2,-1,-1,0
2022-08-25,101.6,101.6,99.5,101.0,-1,-1,0
2022-08-26,101.4,108.4,101.4,107.8,-1,-1,0
2022-08-29,107.8,107.8,104.4,107.6,-1,-1,0
2022-08-30,107.8,109.2,105.0,108.0,-1,-1,0
2022-08-31,105.6,108.4,103.6,104.2,-1,-1,0
2022-09-01,103.0,106.8,101.8,106.8,-1,-1,0
2022-09-02,107.4,108.2,104.4,106.8,-1,-1,0
2022-09-05,107.4,111.6,105.2,111.6,-1,-1,0
2022-09-06,111.0,111.6,107.6,110.8,-1,-1,0
2022-09-07,110.8,111.0,108.0,109.8,-1,-1,0
2022-09-08,110.8,115.8,109.8,115.8,-1,-1,0
2022-09-09,116.0,117.8,113.4,117.4,-1,-1,0
2022-09-12,117.4,117.4,114.2,115.0,-1,-1,0
2022-09-13,116.0,116.0,111.0,114.0,-1,-1,0
2022-09-14,113.0,116.0,112.4,115.2,-1,-1,0
