Date,Open,High,Low,Close,Start Date,End Date,Pattern
2023-03-20,25.5,25.9,25.1,25.9,-1,-1,0
2023-03-21,25.8,25.8,24.4,24.9,-1,-1,0
2023-03-22,25.0,25.8,25.0,25.1,-1,-1,0
2023-03-23,25.9,25.9,25.9,25.9,-1,-1,0
2023-03-24,25.1,25.8,25.0,25.6,-1,-1,0
2023-03-27,25.5,25.9,25.1,25.9,-1,-1,0
2023-03-28,25.9,25.9,25.2,25.7,-1,-1,0
2023-03-29,26.2,26.3,25.3,25.9,-1,-1,0
2023-03-30,25.4,26.0,25.2,25.7,-1,-1,0
2023-03-31,26.1,27.8,26.1,26.8,-1,-1,0
2023-04-03,27.0,28.0,27.0,27.5,-1,-1,0
2023-04-04,27.5,27.5,27.0,27.0,-1,-1,0
2023-04-05,27.0,27.5,26.4,27.1,-1,-1,0
2023-04-06,27.1,28.8,26.8,27.6,-1,-1,0
2023-04-11,28.0,30.8,28.0,30.0,-1,-1,0
2023-04-12,29.8,29.9,28.9,29.5,-1,-1,0
2023-04-13,29.0,29.5,29.0,29.0,-1,-1,0
2023-04-14,28.6,31.0,28.5,30.8,-1,-1,0
2023-04-17,30.3,30.9,30.3,30.8,-1,-1,0
2023-04-18,30.8,30.9,30.0,30.0,-1,-1,0
2023-04-19,30.0,30.5,29.5,30.1,-1,-1,0
2023-04-20,30.5,30.8,30.1,30.8,-1,-1,0
2023-04-21,30.8,30.8,30.3,30.7,-1,-1,0
2023-04-24,30.4,30.4,29.5,30.0,-1,-1,0
2023-04-25,29.5,30.3,29.3,30.3,-1,-1,0
2023-04-26,30.2,30.2,29.1,29.8,-1,-1,0
2023-04-27,29.5,30.3,29.0,30.3,-1,-1,0
2023-04-28,30.6,30.6,29.7,30.4,-1,-1,0
2023-05-02,30.3,30.3,29.0,30.2,-1,-1,0
2023-05-04,29.9,30.6,29.4,29.5,-1,-1,0
2023-05-05,30.0,30.6,29.1,30.6,-1,-1,0
2023-05-08,30.6,30.6,30.0,30.6,-1,-1,0
2023-05-09,30.5,30.7,30.0,30.0,-1,-1,0
2023-05-10,30.7,30.7,30.0,30.0,-1,-1,0
2023-05-11,29.3,30.7,29.3,30.7,-1,-1,0
2023-05-12,30.7,30.7,29.3,29.6,-1,-1,0
2023-05-15,29.8,29.9,29.1,29.8,-1,-1,0
2023-05-16,29.4,29.4,28.2,28.5,-1,-1,0
2023-05-17,28.8,29.9,28.0,28.2,-1,-1,0
2023-05-18,28.3,29.6,28.2,29.4,-1,-1,0
2023-05-19,29.5,29.8,28.7,29.2,-1,-1,0
2023-05-22,29.0,30.1,28.7,30.0,-1,-1,0
2023-05-23,30.9,32.9,30.3,31.9,-1,-1,0
2023-05-24,31.9,32.0,31.0,31.7,-1,-1,0
2023-05-25,31.0,31.7,30.6,31.5,-1,-1,0
2023-05-26,31.4,32.4,31.0,32.4,-1,-1,0
2023-05-29,32.5,34.0,32.5,33.7,-1,-1,0
2023-05-30,34.0,35.9,34.0,35.4,-1,-1,0
2023-05-31,35.0,35.9,34.5,35.6,-1,-1,0
2023-06-01,35.3,35.9,34.6,35.6,-1,-1,0
2023-06-02,36.0,39.0,36.0,37.2,-1,-1,0
2023-06-05,37.4,38.5,36.7,37.8,-1,-1,0
2023-06-06,38.0,38.5,36.5,37.5,-1,-1,0
2023-06-07,37.5,38.5,37.0,37.0,-1,-1,0
2023-06-09,38.1,38.1,37.2,38.0,-1,-1,0
2023-06-12,37.5,38.0,37.0,37.2,-1,-1,0
2023-06-13,37.0,37.3,36.0,36.9,-1,-1,0
2023-06-14,36.7,38.0,36.7,38.0,-1,-1,0
2023-06-15,37.5,37.8,36.1,36.7,-1,-1,0
2023-06-16,36.7,37.7,36.2,37.0,-1,-1,0
