Date,Open,High,Low,Close,Start Date,End Date,Pattern
2022-11-07,0.869,0.869,0.848,0.86,-1,-1,0
2022-11-08,0.865,0.865,0.847,0.862,-1,-1,0
2022-11-09,0.86,0.863,0.84,0.858,-1,-1,0
2022-11-10,0.856,0.87,0.849,0.865,-1,-1,0
2022-11-14,0.864,0.889,0.863,0.889,-1,-1,0
2022-11-15,0.889,0.889,0.859,0.86,-1,-1,0
2022-11-16,0.85,0.87,0.846,0.86,-1,-1,0
2022-11-17,0.86,0.864,0.84,0.86,-1,-1,0
2022-11-18,0.86,0.887,0.84,0.862,-1,-1,0
2022-11-21,0.852,0.87,0.849,0.864,-1,-1,0
2022-11-22,0.859,0.864,0.85,0.86,-1,-1,0
2022-11-23,0.859,0.86,0.851,0.86,-1,-1,0
2022-11-24,0.859,0.918,0.859,0.9,-1,-1,0
2022-11-25,0.9,0.905,0.883,0.899,-1,-1,0
2022-11-28,0.884,0.906,0.88,0.906,-1,-1,0
2022-11-29,0.908,0.917,0.897,0.915,-1,-1,0
2022-11-30,0.918,0.938,0.908,0.936,-1,-1,0
2022-12-01,0.91,0.937,0.89,0.9,-1,-1,0
2022-12-02,0.927,0.927,0.89,0.9,-1,-1,0
2022-12-05,0.899,0.92,0.89,0.9,-1,-1,0
2022-12-06,0.901,0.903,0.876,0.903,-1,-1,0
2022-12-07,0.89,0.917,0.882,0.9,-1,-1,0
2022-12-08,0.9,0.9,0.882,0.898,-1,-1,0
2022-12-09,0.904,0.904,0.876,0.885,-1,-1,0
2022-12-12,0.888,0.899,0.877,0.884,-1,-1,0
2022-12-13,0.889,0.9,0.876,0.898,-1,-1,0
2022-12-14,0.882,0.9,0.881,0.9,-1,-1,0
2022-12-15,0.886,0.895,0.864,0.89,-1,-1,0
2022-12-16,0.889,0.89,0.871,0.872,-1,-1,0
2022-12-19,0.872,0.9,0.86,0.872,-1,-1,0
2022-12-20,0.858,0.871,0.84,0.86,-1,-1,0
2022-12-21,0.843,0.866,0.843,0.858,-1,-1,0
2022-12-22,0.858,0.86,0.841,0.85,-1,-1,0
2022-12-23,0.847,0.858,0.83,0.854,-1,-1,0
2022-12-27,0.854,0.859,0.791,0.834,-1,-1,0
2022-12-28,0.834,0.84,0.82,0.84,-1,-1,0
2022-12-29,0.849,0.883,0.834,0.878,-1,-1,0
2022-12-30,0.882,0.899,0.879,0.887,-1,-1,0
2023-01-02,0.89,0.896,0.89,0.894,-1,-1,0
2023-01-03,0.899,0.937,0.879,0.928,-1,-1,0
2023-01-04,0.932,0.932,0.913,0.93,-1,-1,0
2023-01-05,0.928,0.935,0.913,0.929,-1,-1,0
2023-01-09,0.929,0.93,0.9,0.9,-1,-1,0
2023-01-10,0.911,0.915,0.899,0.91,-1,-1,0
2023-01-11,0.911,0.914,0.896,0.91,-1,-1,0
2023-01-12,0.899,0.905,0.893,0.895,-1,-1,0
2023-01-13,0.895,0.917,0.895,0.914,-1,-1,0
2023-01-16,0.914,0.914,0.89,0.89,-1,-1,0
2023-01-17,0.892,0.918,0.892,0.908,-1,-1,0
2023-01-18,0.908,0.909,0.888,0.908,-1,-1,0
2023-01-19,0.893,0.903,0.881,0.895,-1,-1,0
2023-01-20,0.9,0.902,0.886,0.9,-1,-1,0
2023-01-23,0.9,0.91,0.9,0.907,-1,-1,0
2023-01-24,0.908,0.92,0.89,0.91,-1,-1,0
2023-01-25,0.904,0.914,0.889,0.9,-1,-1,0
2023-01-26,0.907,0.909,0.9,0.909,-1,-1,0
2023-01-27,0.908,0.91,0.905,0.905,-1,-1,0
2023-01-30,0.908,0.913,0.9,0.907,-1,-1,0
2023-01-31,0.9,0.9,0.89,0.89,-1,-1,0
2023-02-01,0.897,0.899,0.889,0.898,-1,-1,0
2023-02-02,0.892,0.899,0.882,0.889,-1,-1,0
2023-02-03,0.886,0.9,0.885,0.895,-1,-1,0
2023-02-06,0.885,0.894,0.881,0.889,-1,-1,0
2023-02-07,0.894,0.894,0.86,0.88,-1,-1,0
2023-02-08,0.88,0.88,0.864,0.87,-1,-1,0
2023-02-09,0.871,0.894,0.871,0.894,-1,-1,0
2023-02-10,0.881,0.889,0.87,0.879,-1,-1,0
2023-02-13,0.87,0.87,0.852,0.865,-1,-1,0
2023-02-14,0.85,0.85,0.841,0.848,-1,-1,0
2023-02-15,0.844,0.86,0.843,0.85,-1,-1,0
2023-02-16,0.85,0.85,0.84,0.849,-1,-1,0
2023-02-17,0.848,0.85,0.842,0.85,-1,-1,0
2023-02-20,0.85,0.85,0.841,0.849,-1,-1,0
2023-02-21,0.849,0.85,0.824,0.846,-1,-1,0
2023-02-22,0.859,0.859,0.83,0.838,-1,-1,0
2023-02-23,0.849,0.849,0.821,0.84,-1,-1,0
2023-02-24,0.83,0.865,0.829,0.865,-1,-1,0
2023-02-27,0.865,0.868,0.832,0.86,-1,-1,0
2023-02-28,0.863,0.863,0.83,0.849,-1,-1,0
2023-03-01,0.833,0.859,0.83,0.854,-1,-1,0
2023-03-02,0.839,0.848,0.83,0.844,-1,-1,0
2023-03-03,0.846,0.848,0.835,0.848,-1,-1,0
2023-03-06,0.847,0.88,0.845,0.88,-1,-1,0
2023-03-07,0.863,0.88,0.85,0.872,-1,-1,0
2023-03-08,0.875,0.895,0.859,0.871,-1,-1,0
2023-03-09,0.87,0.871,0.845,0.853,-1,-1,0
2023-03-10,0.854,0.86,0.846,0.85,-1,-1,0
2023-03-13,0.85,0.852,0.825,0.84,-1,-1,0
2023-03-14,0.839,0.84,0.82,0.838,-1,-1,0
2023-03-15,0.844,0.844,0.811,0.812,-1,-1,0
2023-03-16,0.827,0.898,0.81,0.856,-1,-1,0
2023-03-17,0.841,0.852,0.799,0.81,-1,-1,0
2023-03-20,0.809,0.818,0.761,0.8,-1,-1,0
2023-03-21,0.799,0.801,0.778,0.8,-1,-1,0
2023-03-22,0.79,0.8,0.77,0.799,-1,-1,0
2023-03-23,0.799,0.81,0.75,0.776,-1,-1,0
