Date,Open,High,Low,Close,Start Date,End Date,Pattern,Pattern Present
2023-01-16,14.86,15.0,14.76,14.92,46,60,3,1
2023-01-17,14.9,15.0,14.72,14.8,46,60,3,1
2023-01-18,14.98,15.0,14.7,14.88,46,60,3,1
2023-01-19,14.8,14.94,14.6,14.6,46,60,3,1
2023-01-20,14.76,14.86,14.6,14.78,46,60,3,1
2023-01-23,14.94,15.48,14.94,15.1,46,60,3,1
2023-01-24,15.1,15.3,14.82,14.9,46,60,3,1
2023-01-25,15.0,15.2,14.82,14.92,46,60,3,1
2023-01-26,14.96,15.2,14.82,14.96,46,60,3,1
2023-01-27,14.96,15.22,14.96,15.0,46,60,3,1
2023-01-30,14.9,15.14,14.72,14.98,46,60,3,1
2023-01-31,15.0,15.16,14.72,15.16,46,60,3,1
2023-02-01,15.16,15.42,15.16,15.26,46,60,3,1
2023-02-02,15.3,15.5,15.3,15.5,46,60,3,1
2023-02-03,15.4,15.5,15.4,15.5,46,60,3,1
2023-02-06,15.62,15.88,15.4,15.8,46,60,3,1
2023-02-07,15.86,16.48,15.84,16.4,46,60,3,1
2023-02-08,16.5,16.72,16.2,16.58,46,60,3,1
2023-02-09,16.6,16.88,16.54,16.86,46,60,3,1
2023-02-10,16.78,16.78,16.18,16.7,46,60,3,1
2023-02-13,16.7,16.8,16.32,16.8,46,60,3,1
2023-02-14,16.8,16.9,16.8,16.86,46,60,3,1
2023-02-15,16.86,16.88,16.8,16.88,46,60,3,1
2023-02-16,16.8,16.9,16.52,16.7,46,60,3,1
2023-02-17,16.6,16.7,16.5,16.7,46,60,3,1
2023-02-20,16.68,16.68,16.48,16.5,46,60,3,1
2023-02-21,16.54,16.56,16.44,16.54,46,60,3,1
2023-02-22,16.54,17.0,16.5,16.98,46,60,3,1
2023-02-23,17.0,17.02,16.72,16.74,46,60,3,1
2023-02-24,16.74,16.96,16.5,16.78,46,60,3,1
2023-02-27,16.76,17.04,16.52,17.04,46,60,3,1
2023-02-28,17.04,17.14,16.7,17.12,46,60,3,1
2023-03-01,17.14,17.48,17.08,17.48,46,60,3,1
2023-03-02,17.44,17.44,17.12,17.16,46,60,3,1
2023-03-03,17.2,17.7,17.18,17.52,46,60,3,1
2023-03-06,17.7,18.3,17.58,18.28,46,60,3,1
2023-03-07,18.3,18.46,18.2,18.42,46,60,3,1
2023-03-08,18.5,19.0,18.06,18.32,46,60,3,1
2023-03-09,18.54,19.4,18.34,18.74,46,60,3,1
2023-03-10,18.72,18.98,18.4,18.68,46,60,3,1
2023-03-13,18.66,18.66,17.8,18.08,46,60,3,1
2023-03-14,18.08,18.68,18.08,18.58,46,60,3,1
