Date,Open,High,Low,Close,Start Date,End Date,Pattern,Pattern Present
2022-11-30,72.4,73.8,71.4,73.8,-1,-1,0,0
2022-12-01,74.0,75.0,73.6,75.0,-1,-1,0,0
2022-12-02,74.5,75.0,73.1,75.0,-1,-1,0,0
2022-12-05,74.0,76.9,74.0,74.0,-1,-1,0,0
2022-12-06,74.2,74.7,71.5,71.5,-1,-1,0,0
2022-12-07,72.0,73.2,71.2,71.3,-1,-1,0,0
2022-12-08,71.3,71.8,69.5,69.8,-1,-1,0,0
2022-12-09,70.0,72.0,69.8,72.0,-1,-1,0,0
2022-12-12,71.8,71.9,70.7,71.2,-1,-1,0,0
2022-12-13,71.1,72.3,70.7,71.7,-1,-1,0,0
2022-12-14,72.0,72.5,71.7,72.1,-1,-1,0,0
2022-12-15,72.1,72.4,70.0,70.1,-1,-1,0,0
2022-12-16,71.0,73.6,70.0,73.0,-1,-1,0,0
2022-12-19,72.9,73.8,72.1,73.5,-1,-1,0,0
2022-12-20,73.6,76.0,72.8,75.8,-1,-1,0,0
2022-12-21,75.8,76.0,74.4,76.0,-1,-1,0,0
2022-12-22,76.2,76.4,75.0,75.4,-1,-1,0,0
2022-12-23,75.4,75.6,73.7,73.9,-1,-1,0,0
2022-12-27,73.5,74.9,73.5,74.0,-1,-1,0,0
2022-12-28,74.4,74.4,73.4,73.4,-1,-1,0,0
2022-12-29,74.0,74.1,73.1,74.0,-1,-1,0,0
2022-12-30,74.0,76.0,73.3,75.6,-1,-1,0,0
2023-01-02,76.5,77.8,74.7,76.6,-1,-1,0,0
2023-01-03,77.7,79.0,76.0,78.8,-1,-1,0,0
2023-01-04,78.8,81.0,78.8,80.3,-1,-1,0,0
2023-01-05,79.8,80.7,77.1,79.0,-1,-1,0,0
2023-01-09,79.5,80.3,79.0,79.8,-1,-1,0,0
2023-01-10,79.8,81.7,79.5,81.5,-1,-1,0,0
2023-01-11,81.5,81.5,79.1,79.1,-1,-1,0,0
2023-01-12,79.1,80.8,79.0,80.4,-1,-1,0,0
2023-01-13,80.5,80.6,78.8,79.1,-1,-1,0,0
2023-01-16,79.6,79.6,78.7,79.6,-1,-1,0,0
2023-01-17,79.6,79.6,76.7,76.7,-1,-1,0,0
2023-01-18,76.8,78.7,76.6,77.2,-1,-1,0,0
2023-01-19,77.2,78.0,75.6,77.2,-1,-1,0,0
2023-01-20,77.6,78.4,77.0,77.1,-1,-1,0,0
2023-01-23,77.2,78.9,77.2,78.5,-1,-1,0,0
2023-01-24,78.1,79.0,77.2,77.2,-1,-1,0,0
2023-01-25,77.0,77.0,74.1,74.3,-1,-1,0,0
2023-01-26,75.4,77.0,75.3,76.4,-1,-1,0,0
2023-01-27,76.4,77.7,76.2,77.6,-1,-1,0,0
2023-01-30,77.0,78.1,76.5,77.5,-1,-1,0,0
2023-01-31,78.0,82.3,77.7,81.0,-1,-1,0,0
2023-02-01,80.3,81.9,78.6,78.8,-1,-1,0,0
2023-02-02,80.1,80.3,79.1,80.1,-1,-1,0,0
2023-02-03,80.1,81.9,80.1,81.5,-1,-1,0,0
2023-02-06,81.2,81.2,78.6,80.1,-1,-1,0,0
2023-02-07,80.2,81.8,79.6,81.4,-1,-1,0,0
2023-02-08,81.9,82.4,80.2,82.0,-1,-1,0,0
2023-02-09,82.0,84.4,81.9,84.2,-1,-1,0,0
2023-02-10,84.1,85.5,82.4,82.4,-1,-1,0,0
2023-02-13,83.2,85.0,83.2,84.5,-1,-1,0,0
2023-02-14,84.5,85.1,82.2,83.3,-1,-1,0,0
2023-02-15,83.3,84.0,81.9,81.9,-1,-1,0,0
2023-02-16,81.8,83.9,80.3,83.8,-1,-1,0,0
2023-02-17,83.0,83.6,81.7,82.5,-1,-1,0,0
2023-02-20,83.0,83.0,82.0,82.5,-1,-1,0,0
2023-02-21,82.3,82.6,80.7,80.8,-1,-1,0,0
2023-02-22,80.8,80.8,78.8,80.6,-1,-1,0,0
2023-02-23,80.6,80.8,80.0,80.8,-1,-1,0,0
2023-02-24,80.8,80.8,79.3,80.2,-1,-1,0,0
2023-02-27,79.6,82.7,79.6,82.3,-1,-1,0,0
2023-02-28,82.0,83.7,81.9,83.5,-1,-1,0,0
2023-03-01,83.5,84.8,83.0,83.9,-1,-1,0,0
2023-03-02,83.9,83.9,81.4,81.7,-1,-1,0,0
2023-03-03,82.2,82.5,81.5,81.9,-1,-1,0,0
2023-03-06,82.9,83.9,82.3,83.8,-1,-1,0,0
2023-03-07,83.9,85.2,83.3,85.2,-1,-1,0,0
2023-03-08,84.4,85.1,82.6,83.4,-1,-1,0,0
2023-03-09,84.3,84.3,82.7,83.2,-1,-1,0,0
2023-03-10,82.6,82.9,81.2,82.0,-1,-1,0,0
2023-03-13,81.3,82.5,78.5,79.8,-1,-1,0,0
2023-03-14,79.8,81.8,79.5,80.9,-1,-1,0,0
2023-03-15,81.9,81.9,77.7,77.8,-1,-1,0,0
2023-03-16,78.0,79.7,76.4,79.7,-1,-1,0,0
2023-03-17,79.6,79.7,76.5,78.8,-1,-1,0,0
2023-03-20,82.9,83.0,79.6,80.5,-1,-1,0,0
2023-03-21,81.5,83.8,81.1,81.1,-1,-1,0,0
2023-03-22,81.9,83.3,81.2,81.3,-1,-1,0,0
2023-03-23,81.5,82.7,80.5,80.6,-1,-1,0,0
2023-03-24,81.4,81.4,78.5,79.6,-1,-1,0,0
2023-03-27,79.6,81.1,79.1,80.8,-1,-1,0,0
2023-03-28,81.0,83.6,80.8,80.8,-1,-1,0,0
2023-03-29,82.3,82.4,80.8,81.0,-1,-1,0,0
2023-03-30,81.5,82.6,81.1,81.8,-1,-1,0,0
2023-03-31,81.8,81.8,80.5,81.6,-1,-1,0,0
2023-04-03,81.3,82.9,81.0,82.0,-1,-1,0,0
2023-04-04,82.0,83.2,81.9,82.4,-1,-1,0,0
2023-04-05,82.4,83.0,81.2,82.5,-1,-1,0,0
2023-04-06,82.0,83.3,81.5,82.7,-1,-1,0,0
2023-04-11,82.9,85.2,82.9,84.8,-1,-1,0,0
2023-04-12,85.0,85.8,84.4,84.8,-1,-1,0,0
2023-04-13,85.2,86.8,85.0,86.5,-1,-1,0,0
2023-04-14,86.1,87.0,85.8,86.9,-1,-1,0,0
2023-04-17,87.0,88.0,86.9,87.8,-1,-1,0,0
2023-04-18,88.0,89.8,87.1,88.6,-1,-1,0,0
2023-04-19,88.0,89.2,86.8,88.5,-1,-1,0,0
2023-04-20,88.7,89.8,88.3,88.3,-1,-1,0,0
2023-04-21,88.5,89.6,88.0,88.8,-1,-1,0,0
2023-04-24,88.9,90.0,88.5,89.5,-1,-1,0,0
2023-04-25,89.9,89.9,89.1,89.2,-1,-1,0,0
2023-04-26,89.6,89.6,88.0,88.2,-1,-1,0,0
2023-04-27,89.2,90.6,88.6,90.0,-1,-1,0,0
2023-04-28,90.5,90.6,89.1,89.9,-1,-1,0,0
2023-05-02,89.5,90.8,89.5,90.0,-1,-1,0,0
2023-05-04,90.2,90.8,87.6,88.5,-1,-1,0,0
2023-05-05,81.5,81.5,79.5,81.3,-1,-1,0,0
2023-05-08,81.2,81.8,80.5,81.2,-1,-1,0,0
2023-05-09,81.0,81.0,79.6,80.5,-1,-1,0,0
2023-05-10,80.5,80.5,78.9,79.0,-1,-1,0,0
2023-05-11,81.5,82.8,78.3,78.3,-1,-1,0,0
2023-05-12,78.2,78.7,74.7,75.2,-1,-1,0,0
2023-05-15,75.7,77.7,75.5,77.4,-1,-1,0,0
2023-05-16,77.5,79.7,77.1,77.3,-1,-1,0,0
2023-05-17,77.4,79.3,77.0,78.8,-1,-1,0,0
2023-05-18,78.8,78.8,77.1,77.6,-1,-1,0,0
2023-05-19,77.9,78.5,76.4,77.5,-1,-1,0,0
2023-05-22,78.4,78.6,77.8,77.8,-1,-1,0,0
2023-05-23,77.8,79.9,77.6,79.9,-1,-1,0,0
2023-05-24,79.4,79.4,76.3,77.4,-1,-1,0,0
2023-05-25,76.8,79.7,76.6,79.5,-1,-1,0,0
2023-05-26,79.0,80.8,78.5,79.4,-1,-1,0,0
2023-05-29,79.0,80.3,78.3,79.6,-1,-1,0,0
2023-05-30,80.0,80.1,78.6,79.4,-1,-1,0,0
2023-05-31,79.0,82.6,78.5,82.6,-1,-1,0,0
