Date,Open,High,Low,Close,Start Date,End Date,Pattern
2023-03-30,140.0,143.6,138.4,141.4,-1,-1,0
2023-03-31,143.6,143.8,140.0,140.4,-1,-1,0
2023-04-03,140.6,144.0,140.6,143.0,-1,-1,0
2023-04-04,142.2,144.0,141.4,142.4,-1,-1,0
2023-04-05,142.6,142.8,141.0,142.0,-1,-1,0
2023-04-06,141.4,141.6,138.2,140.0,-1,-1,0
2023-04-11,141.0,144.0,140.0,141.2,-1,-1,0
2023-04-12,141.6,142.4,139.4,139.6,-1,-1,0
2023-04-13,140.0,141.2,139.0,140.6,-1,-1,0
2023-04-14,140.0,140.8,138.8,139.4,-1,-1,0
2023-04-17,140.8,141.8,139.6,139.8,-1,-1,0
2023-04-18,141.4,144.0,140.2,142.2,-1,-1,0
2023-04-19,142.2,143.2,142.0,142.4,-1,-1,0
2023-04-20,142.4,143.8,142.2,143.4,-1,-1,0
2023-04-21,143.4,143.4,141.2,141.2,-1,-1,0
2023-04-24,142.0,146.0,141.2,144.6,-1,-1,0
2023-04-25,144.2,145.4,143.8,143.8,-1,-1,0
2023-04-26,143.8,149.8,143.8,149.8,-1,-1,0
2023-04-27,150.0,152.2,149.0,149.8,-1,-1,0
2023-04-28,149.0,150.4,145.0,145.0,-1,-1,0
2023-05-02,148.2,148.6,144.6,145.0,-1,-1,0
2023-05-04,123.4,129.6,117.0,124.0,-1,-1,0
2023-05-05,125.0,126.0,119.0,120.0,-1,-1,0
2023-05-08,120.0,120.0,114.2,114.4,-1,-1,0
2023-05-09,114.6,114.8,109.6,110.0,-1,-1,0
2023-05-10,110.0,112.4,110.0,111.0,-1,-1,0
2023-05-11,111.0,111.8,109.2,109.6,-1,-1,0
2023-05-12,110.0,110.4,109.4,110.2,-1,-1,0
2023-05-15,110.0,110.2,109.6,110.0,-1,-1,0
2023-05-16,110.2,110.4,109.6,109.8,-1,-1,0
2023-05-17,107.8,107.8,103.2,103.6,-1,-1,0
2023-05-18,102.6,103.4,99.7,101.8,-1,-1,0
2023-05-19,102.0,105.0,102.0,103.4,-1,-1,0
2023-05-22,104.2,108.4,102.2,103.0,-1,-1,0
2023-05-23,103.6,106.0,103.4,104.8,-1,-1,0
2023-05-24,104.4,105.0,103.6,104.4,-1,-1,0
2023-05-25,104.4,106.6,104.4,105.6,-1,-1,0
2023-05-26,105.6,106.0,105.0,105.4,-1,-1,0
2023-05-29,105.8,106.2,104.0,104.8,-1,-1,0
2023-05-30,104.0,108.0,102.8,105.2,-1,-1,0
2023-05-31,104.8,104.8,102.4,103.0,-1,-1,0
2023-06-01,102.2,105.2,102.0,104.0,-1,-1,0
2023-06-02,102.6,105.2,102.0,105.0,-1,-1,0
2023-06-05,105.0,105.0,101.0,101.2,-1,-1,0
2023-06-06,101.2,102.6,99.9,101.8,-1,-1,0
2023-06-07,102.4,102.4,99.8,100.0,-1,-1,0
2023-06-09,101.0,103.8,100.6,103.0,-1,-1,0
2023-06-12,103.0,104.4,102.0,104.0,-1,-1,0
2023-06-13,104.0,104.4,102.0,102.0,-1,-1,0
2023-06-14,102.8,104.0,102.0,103.2,-1,-1,0
2023-06-15,103.0,104.0,102.2,103.8,-1,-1,0
2023-06-16,103.8,104.8,102.6,103.4,-1,-1,0
2023-06-19,103.4,104.0,102.2,103.8,-1,-1,0
2023-06-20,103.8,104.0,102.6,103.0,-1,-1,0
2023-06-21,103.4,105.0,103.0,103.4,-1,-1,0
2023-06-22,104.0,104.6,103.4,104.2,-1,-1,0
2023-06-23,104.2,105.0,103.2,104.0,-1,-1,0
2023-06-26,104.0,105.0,103.6,104.0,-1,-1,0
2023-06-27,104.2,104.2,102.2,102.6,-1,-1,0
2023-06-28,103.0,103.8,102.8,103.4,-1,-1,0
2023-06-29,103.2,103.6,102.8,102.8,-1,-1,0
2023-06-30,103.2,103.2,102.4,103.0,-1,-1,0
2023-07-03,103.0,106.0,103.0,105.0,-1,-1,0
2023-07-04,104.0,105.2,102.8,102.8,-1,-1,0
2023-07-05,103.0,103.4,101.8,102.2,-1,-1,0
2023-07-06,102.4,103.4,102.0,102.8,-1,-1,0
2023-07-07,103.0,104.2,102.8,103.0,-1,-1,0
2023-07-10,104.0,104.4,102.4,104.4,-1,-1,0
2023-07-11,104.6,105.0,101.2,101.6,-1,-1,0
2023-07-12,102.6,103.0,101.0,102.6,-1,-1,0
2023-07-13,103.0,104.8,102.6,102.8,-1,-1,0
2023-07-14,102.8,103.2,101.6,101.6,-1,-1,0
2023-07-17,102.0,103.2,101.6,101.8,-1,-1,0
2023-07-18,102.2,103.8,102.0,103.4,-1,-1,0
2023-07-19,104.0,108.0,103.4,107.6,-1,-1,0
2023-07-20,107.4,107.8,105.4,105.4,-1,-1,0
2023-07-21,105.6,106.8,105.0,106.4,-1,-1,0
2023-07-24,106.8,110.4,106.0,109.4,-1,-1,0
2023-07-25,109.2,114.0,109.2,112.0,-1,-1,0
2023-07-26,112.0,113.0,110.6,110.6,-1,-1,0
2023-07-27,111.0,112.6,106.8,107.6,-1,-1,0
2023-07-28,106.8,111.8,106.8,110.0,-1,-1,0
2023-07-31,110.0,110.0,108.6,108.6,-1,-1,0
2023-08-01,108.8,109.6,107.6,108.2,-1,-1,0
2023-08-02,108.4,108.6,105.6,106.0,-1,-1,0
2023-08-03,107.4,107.6,104.2,104.6,-1,-1,0
2023-08-04,104.0,104.4,101.0,101.2,-1,-1,0
2023-08-07,101.2,103.0,101.0,102.4,-1,-1,0
2023-08-08,102.6,106.0,101.2,102.4,-1,-1,0
2023-08-09,102.2,104.0,102.2,103.0,-1,-1,0
2023-08-10,103.2,104.8,102.6,103.2,-1,-1,0
2023-08-11,103.4,104.4,102.8,102.8,-1,-1,0
2023-08-14,103.0,108.4,103.0,104.4,-1,-1,0
2023-08-16,104.8,106.8,103.0,103.0,-1,-1,0
2023-08-17,103.2,104.4,102.8,102.8,-1,-1,0
2023-08-18,102.8,103.8,102.8,103.0,-1,-1,0
2023-08-21,103.0,104.2,103.0,103.4,-1,-1,0
2023-08-22,104.0,105.0,102.4,102.4,-1,-1,0
2023-08-23,90.0,90.5,85.6,89.5,-1,-1,0
2023-08-24,89.6,91.0,87.5,88.6,-1,-1,0
2023-08-25,89.0,89.4,88.3,88.4,-1,-1,0
2023-08-28,88.4,88.4,84.5,85.6,-1,-1,0
2023-08-29,85.5,85.5,81.1,83.2,-1,-1,0
2023-08-30,83.8,86.4,83.4,85.8,-1,-1,0
2023-08-31,86.4,88.0,86.2,88.0,-1,-1,0
