Date,Open,High,Low,Close,Start Date,End Date,Pattern
2023-06-14,314.6,314.8,307.0,309.0,-1,-1,0
2023-06-15,308.7,311.6,305.0,305.6,-1,-1,0
2023-06-16,304.8,305.4,300.4,303.0,-1,-1,0
2023-06-19,302.9,306.7,300.6,306.0,-1,-1,0
2023-06-20,308.1,309.6,305.1,309.05,-1,-1,0
2023-06-21,309.2,309.2,305.7,307.9,-1,-1,0
2023-06-22,308.4,310.6,305.8,308.8,-1,-1,0
2023-06-23,309.45,314.9,309.45,314.8,-1,-1,0
2023-06-26,314.8,315.8,308.0,309.0,-1,-1,0
2023-06-27,309.0,316.4,299.5,314.5,-1,-1,0
2023-06-28,311.5,316.3,310.4,312.9,-1,-1,0
2023-06-29,312.9,312.9,310.6,311.5,-1,-1,0
2023-06-30,311.0,312.7,310.2,312.3,-1,-1,0
2023-07-03,310.1,311.0,306.9,306.9,-1,-1,0
2023-07-04,308.6,311.0,307.5,310.95,-1,-1,0
2023-07-05,312.1,317.1,312.1,317.0,-1,-1,0
2023-07-06,320.0,322.0,316.3,318.5,-1,-1,0
2023-07-07,319.7,319.7,314.5,314.7,-1,-1,0
2023-07-10,314.9,319.0,312.9,313.8,-1,-1,0
2023-07-11,311.7,313.7,310.8,311.5,-1,-1,0
2023-07-12,311.0,311.0,302.7,303.0,-1,-1,0
2023-07-13,301.4,303.5,299.9,302.3,-1,-1,0
2023-07-14,302.3,303.0,298.0,301.2,-1,-1,0
2023-07-17,301.2,302.0,298.0,298.5,-1,-1,0
2023-07-18,298.5,300.0,295.2,296.0,-1,-1,0
2023-07-19,295.3,296.6,292.9,295.0,-1,-1,0
2023-07-20,295.5,298.1,295.0,297.0,-1,-1,0
2023-07-21,298.0,299.0,297.0,297.3,-1,-1,0
2023-07-24,296.0,296.6,293.9,296.1,-1,-1,0
2023-07-25,295.0,296.3,292.5,294.5,-1,-1,0
2023-07-26,294.6,297.9,294.6,296.1,-1,-1,0
2023-07-27,295.0,295.7,291.5,291.5,-1,-1,0
2023-07-28,294.2,294.3,292.0,292.8,-1,-1,0
2023-07-31,291.5,293.5,291.0,291.8,-1,-1,0
2023-08-01,293.5,295.0,293.2,293.55,-1,-1,0
2023-08-02,298.4,299.9,296.6,299.4,-1,-1,0
2023-08-03,301.5,303.0,299.4,300.4,-1,-1,0
2023-08-04,299.0,299.0,288.0,295.3,-1,-1,0
2023-08-07,296.0,299.6,296.0,299.3,-1,-1,0
2023-08-08,299.3,305.0,299.3,303.0,-1,-1,0
2023-08-09,301.5,304.2,299.5,304.2,-1,-1,0
2023-08-10,303.1,303.1,297.0,299.3,-1,-1,0
2023-08-11,301.0,303.7,300.5,302.1,-1,-1,0
2023-08-14,303.7,305.4,302.6,305.2,-1,-1,0
2023-08-16,307.0,312.9,306.9,312.3,-1,-1,0
2023-08-17,313.5,317.5,310.7,315.6,-1,-1,0
2023-08-18,318.0,320.0,315.5,316.3,-1,-1,0
2023-08-21,315.0,318.0,314.0,316.4,-1,-1,0
2023-08-22,313.6,318.0,313.4,318.0,-1,-1,0
2023-08-23,318.0,321.6,316.0,316.2,-1,-1,0
2023-08-24,316.0,318.2,312.6,317.5,-1,-1,0
2023-08-25,321.5,321.5,317.15,320.5,-1,-1,0
2023-08-28,318.0,319.3,312.0,312.0,-1,-1,0
2023-08-29,311.5,313.7,310.5,312.3,-1,-1,0
2023-08-30,311.8,313.5,310.5,311.0,-1,-1,0
2023-08-31,310.8,315.7,310.1,314.25,-1,-1,0
