Date,Open,High,Low,Close,Start Date,End Date,Pattern
2022-07-14,539,542,525,534,-1,-1,0
2022-07-15,540,582,539,573,-1,-1,0
2022-07-18,578,584,560,574,-1,-1,0
2022-07-19,579,588,570,577,-1,-1,0
2022-07-20,586,586,568,574,-1,-1,0
2022-07-21,570,588,570,588,-1,-1,0
2022-07-22,592,635,585,625,-1,-1,0
2022-07-25,625,629,615,615,-1,-1,0
2022-07-26,622,622,561,563,-1,-1,0
2022-07-27,570,585,570,583,-1,-1,0
2022-07-28,589,591,581,582,-1,-1,0
2022-07-29,594,615,583,615,-1,-1,0
2022-08-01,615,615,598,613,-1,-1,0
2022-08-02,614,647,614,647,-1,-1,0
2022-08-03,647,713,644,690,-1,-1,0
2022-08-04,698,698,661,675,-1,-1,0
2022-08-05,675,687,670,679,-1,-1,0
2022-08-08,678,678,638,640,-1,-1,0
2022-08-09,650,660,630,644,-1,-1,0
2022-08-10,647,647,614,629,-1,-1,0
2022-08-11,616,673,616,660,-1,-1,0
2022-08-12,668,668,642,644,-1,-1,0
2022-08-16,645,649,630,634,-1,-1,0
2022-08-17,650,672,645,658,-1,-1,0
2022-08-18,657,675,651,660,-1,-1,0
2022-08-19,675,675,658,660,-1,-1,0
2022-08-22,662,668,622,622,-1,-1,0
2022-08-23,625,637,622,632,-1,-1,0
2022-08-24,621,633,605,620,-1,-1,0
2022-08-25,620,639,608,608,-1,-1,0
2022-08-26,607,618,601,609,-1,-1,0
2022-08-29,612,612,570,610,-1,-1,0
2022-08-30,610,619,572,590,-1,-1,0
2022-08-31,590,598,590,598,-1,-1,0
2022-09-01,600,611,600,604,-1,-1,0
2022-09-02,604,645,604,632,-1,-1,0
2022-09-05,630,632,620,626,-1,-1,0
2022-09-06,623,649,623,649,-1,-1,0
2022-09-07,639,655,631,655,-1,-1,0
2022-09-08,658,659,633,646,-1,-1,0
2022-09-09,647,650,638,640,-1,-1,0
2022-09-12,631,642,615,620,-1,-1,0
2022-09-13,621,636,603,612,-1,-1,0
2022-09-14,601,611,600,610,-1,-1,0
2022-09-15,609,610,596,596,-1,-1,0
2022-09-16,609,609,597,607,-1,-1,0
2022-09-19,607,607,591,604,-1,-1,0
2022-09-20,603,605,552,596,-1,-1,0
2022-09-21,588,600,564,600,-1,-1,0
2022-09-22,586,599,571,595,-1,-1,0
2022-09-23,597,619,590,619,-1,-1,0
