Date,Open,High,Low,Close,Start Date,End Date,Pattern,Pattern Present
2022-06-20,0.559,0.575,0.554,0.566,64,87,1,1
2022-06-21,0.562,0.568,0.557,0.564,64,87,1,1
2022-06-22,0.557,0.566,0.55,0.566,64,87,1,1
2022-06-23,0.557,0.566,0.551,0.566,64,87,1,1
2022-06-24,0.562,0.569,0.556,0.564,64,87,1,1
2022-06-27,0.557,0.562,0.55,0.559,64,87,1,1
2022-06-28,0.559,0.569,0.545,0.562,64,87,1,1
2022-06-29,0.561,0.567,0.553,0.564,64,87,1,1
2022-06-30,0.561,0.567,0.555,0.564,64,87,1,1
2022-07-01,0.563,0.565,0.557,0.563,64,87,1,1
2022-07-04,0.561,0.577,0.561,0.568,64,87,1,1
2022-07-05,0.57,0.575,0.551,0.57,64,87,1,1
2022-07-06,0.563,0.57,0.558,0.565,64,87,1,1
2022-07-07,0.56,0.567,0.555,0.565,64,87,1,1
2022-07-08,0.561,0.569,0.552,0.564,64,87,1,1
2022-07-11,0.56,0.568,0.545,0.559,64,87,1,1
2022-07-12,0.554,0.574,0.553,0.567,64,87,1,1
2022-07-13,0.567,0.567,0.558,0.567,64,87,1,1
2022-07-14,0.567,0.57,0.554,0.562,64,87,1,1
2022-07-15,0.56,0.566,0.555,0.561,64,87,1,1
2022-07-18,0.556,0.562,0.552,0.562,64,87,1,1
2022-07-19,0.556,0.562,0.549,0.558,64,87,1,1
2022-07-20,0.552,0.562,0.549,0.556,64,87,1,1
2022-07-21,0.552,0.56,0.548,0.557,64,87,1,1
2022-07-22,0.552,0.56,0.549,0.558,64,87,1,1
2022-07-25,0.551,0.56,0.546,0.553,64,87,1,1
2022-07-26,0.552,0.556,0.512,0.541,64,87,1,1
2022-07-27,0.54,0.545,0.533,0.541,64,87,1,1
2022-07-28,0.535,0.541,0.534,0.54,64,87,1,1
2022-07-29,0.536,0.542,0.516,0.538,64,87,1,1
2022-08-01,0.53,0.542,0.522,0.539,64,87,1,1
2022-08-02,0.531,0.539,0.524,0.537,64,87,1,1
2022-08-03,0.531,0.537,0.523,0.533,64,87,1,1
2022-08-04,0.532,0.534,0.523,0.531,64,87,1,1
2022-08-05,0.529,0.531,0.52,0.529,64,87,1,1
2022-08-08,0.526,0.534,0.522,0.531,64,87,1,1
2022-08-09,0.53,0.532,0.52,0.531,64,87,1,1
2022-08-10,0.53,0.63,0.528,0.599,64,87,1,1
2022-08-11,0.618,0.671,0.571,0.63,64,87,1,1
2022-08-12,0.632,0.658,0.606,0.624,64,87,1,1
2022-08-16,0.62,0.64,0.61,0.634,64,87,1,1
2022-08-17,0.636,0.64,0.61,0.61,64,87,1,1
2022-08-18,0.602,0.628,0.602,0.609,64,87,1,1
2022-08-19,0.604,0.639,0.602,0.634,64,87,1,1
2022-08-22,0.635,0.637,0.605,0.617,64,87,1,1
2022-08-23,0.61,0.632,0.6,0.62,64,87,1,1
2022-08-24,0.612,0.629,0.605,0.623,64,87,1,1
2022-08-25,0.622,0.644,0.61,0.617,64,87,1,1
2022-08-26,0.616,0.637,0.6,0.608,64,87,1,1
2022-08-29,0.602,0.602,0.542,0.563,64,87,1,1
2022-08-30,0.555,0.569,0.543,0.552,64,87,1,1
2022-08-31,0.553,0.554,0.534,0.546,64,87,1,1
2022-09-01,0.537,0.537,0.4615,0.4615,64,87,1,1
2022-09-02,0.46,0.518,0.456,0.504,64,87,1,1
2022-09-05,0.503,0.503,0.47,0.4915,64,87,1,1
2022-09-06,0.4915,0.502,0.4635,0.4775,64,87,1,1
2022-09-07,0.4765,0.524,0.46,0.4975,64,87,1,1
2022-09-08,0.495,0.519,0.478,0.519,64,87,1,1
2022-09-09,0.519,0.545,0.485,0.545,64,87,1,1
2022-09-12,0.55,0.558,0.503,0.51,64,87,1,1
2022-09-13,0.511,0.545,0.511,0.525,64,87,1,1
2022-09-14,0.513,0.525,0.513,0.519,64,87,1,1
2022-09-15,0.52,0.558,0.504,0.556,64,87,1,1
2022-09-16,0.545,0.554,0.51,0.529,64,87,1,1
2022-09-19,0.529,0.558,0.518,0.55,64,87,1,1
2022-09-20,0.554,0.57,0.502,0.502,64,87,1,1
2022-09-21,0.503,0.547,0.503,0.544,64,87,1,1
2022-09-22,0.543,0.57,0.536,0.565,64,87,1,1
2022-09-23,0.565,0.568,0.53,0.563,64,87,1,1
2022-09-26,0.563,0.568,0.52,0.556,64,87,1,1
2022-09-27,0.541,0.57,0.516,0.545,64,87,1,1
2022-09-28,0.55,0.555,0.51,0.536,64,87,1,1
2022-09-29,0.534,0.546,0.52,0.536,64,87,1,1
2022-09-30,0.55,0.563,0.4935,0.4935,64,87,1,1
2022-10-03,0.509,0.529,0.4935,0.528,64,87,1,1
2022-10-04,0.52,0.563,0.52,0.559,64,87,1,1
2022-10-05,0.558,0.559,0.52,0.54,64,87,1,1
2022-10-06,0.54,0.57,0.54,0.57,64,87,1,1
2022-10-07,0.57,0.578,0.547,0.565,64,87,1,1
2022-10-10,0.57,0.578,0.532,0.565,64,87,1,1
2022-10-11,0.554,0.569,0.522,0.556,64,87,1,1
2022-10-12,0.539,0.56,0.539,0.553,64,87,1,1
2022-10-13,0.552,0.552,0.52,0.544,64,87,1,1
2022-10-14,0.53,0.554,0.52,0.554,64,87,1,1
2022-10-17,0.55,0.555,0.525,0.546,64,87,1,1
2022-10-18,0.546,0.556,0.515,0.529,64,87,1,1
2022-10-19,0.519,0.531,0.504,0.504,64,87,1,1
2022-10-20,0.504,0.527,0.504,0.525,64,87,1,1
2022-10-21,0.52,0.525,0.506,0.523,64,87,1,1
2022-10-24,0.512,0.515,0.498,0.504,64,87,1,1
2022-10-25,0.4985,0.503,0.4845,0.4985,64,87,1,1
2022-10-26,0.4975,0.518,0.4975,0.51,64,87,1,1
2022-10-27,0.508,0.514,0.495,0.505,64,87,1,1
2022-10-28,0.507,0.556,0.4915,0.495,64,87,1,1
2022-10-31,0.508,0.517,0.493,0.516,64,87,1,1
2022-11-02,0.515,0.548,0.501,0.544,64,87,1,1
2022-11-03,0.544,0.56,0.518,0.542,64,87,1,1
2022-11-04,0.53,0.544,0.52,0.543,64,87,1,1
2022-11-07,0.532,0.553,0.527,0.539,64,87,1,1
2022-11-08,0.529,0.543,0.522,0.535,64,87,1,1
2022-11-09,0.528,0.565,0.526,0.565,64,87,1,1
2022-11-10,0.556,0.57,0.535,0.57,64,87,1,1
2022-11-14,0.573,0.579,0.55,0.568,64,87,1,1
2022-11-15,0.56,0.568,0.542,0.551,64,87,1,1
2022-11-16,0.545,0.566,0.532,0.544,64,87,1,1
2022-11-17,0.54,0.546,0.502,0.533,64,87,1,1
2022-11-18,0.533,0.538,0.505,0.529,64,87,1,1
2022-11-21,0.528,0.538,0.514,0.536,64,87,1,1
2022-11-22,0.528,0.574,0.528,0.574,64,87,1,1
2022-11-23,0.574,0.609,0.56,0.601,64,87,1,1
2022-11-24,0.608,0.609,0.59,0.603,64,87,1,1
2022-11-25,0.597,0.637,0.597,0.637,64,87,1,1
2022-11-28,0.63,0.65,0.622,0.65,64,87,1,1
2022-11-29,0.649,0.65,0.578,0.58,64,87,1,1
2022-11-30,0.578,0.589,0.544,0.577,64,87,1,1
2022-12-01,0.573,0.574,0.54,0.567,64,87,1,1
2022-12-02,0.561,0.568,0.52,0.554,64,87,1,1
2022-12-05,0.55,0.56,0.536,0.549,64,87,1,1
2022-12-06,0.535,0.555,0.534,0.553,64,87,1,1
2022-12-07,0.546,0.555,0.537,0.547,64,87,1,1
2022-12-08,0.542,0.554,0.538,0.551,64,87,1,1
2022-12-09,0.551,0.58,0.544,0.579,64,87,1,1
2022-12-12,0.566,0.579,0.547,0.557,64,87,1,1
2022-12-13,0.558,0.559,0.529,0.538,64,87,1,1
2022-12-14,0.539,0.543,0.527,0.537,64,87,1,1
2022-12-15,0.53,0.538,0.526,0.537,64,87,1,1
2022-12-16,0.536,0.537,0.51,0.524,64,87,1,1
2022-12-19,0.515,0.524,0.51,0.524,64,87,1,1
2022-12-20,0.523,0.534,0.517,0.53,64,87,1,1
2022-12-21,0.526,0.536,0.51,0.525,64,87,1,1
2022-12-22,0.524,0.534,0.513,0.534,64,87,1,1
2022-12-23,0.522,0.533,0.51,0.51,64,87,1,1
2022-12-27,0.51,0.534,0.503,0.512,64,87,1,1
2022-12-28,0.513,0.53,0.513,0.523,64,87,1,1
2022-12-29,0.517,0.53,0.517,0.529,64,87,1,1
2022-12-30,0.519,0.537,0.515,0.535,64,87,1,1
2023-01-02,0.533,0.535,0.52,0.527,64,87,1,1
2023-01-03,0.523,0.528,0.515,0.522,64,87,1,1
2023-01-04,0.521,0.526,0.51,0.519,64,87,1,1
2023-01-05,0.515,0.519,0.5,0.511,64,87,1,1
2023-01-09,0.502,0.516,0.502,0.513,64,87,1,1
2023-01-10,0.513,0.522,0.503,0.519,64,87,1,1
2023-01-11,0.517,0.52,0.51,0.517,64,87,1,1
2023-01-12,0.513,0.515,0.505,0.511,64,87,1,1
2023-01-13,0.509,0.518,0.499,0.518,64,87,1,1
2023-01-16,0.519,0.52,0.504,0.511,64,87,1,1
2023-01-17,0.51,0.538,0.507,0.538,64,87,1,1
2023-01-18,0.539,0.545,0.522,0.537,64,87,1,1
2023-01-19,0.528,0.536,0.517,0.525,64,87,1,1
2023-01-20,0.521,0.545,0.515,0.544,64,87,1,1
